agency_cd,site_no,dateTime,X_72019_00003,X_72019_00003_cd,X_00020_00003,X_00020_00003_cd,X_00010_00003,X_00010_00003_cd,X_00060_00003,X_00060_00003_cd,X_00010_00001,X_00010_00001_cd,X_62623_00002,X_62623_00002_cd,X_00020_00001,X_00020_00001_cd,X_00020_00002,X_00020_00002_cd,X_63680_00001,X_63680_00001_cd,X_63680_00002,X_63680_00002_cd,X_63680_00003,X_63680_00003_cd,X_00010_00002,X_00010_00002_cd,X_00095_00001,X_00095_00001_cd,X_00095_00002,X_00095_00002_cd,X_62623_00001,X_62623_00001_cd,X_62623_00003,X_62623_00003_cd,X_00065_00003,X_00065_00003_cd,X_62615_00003,X_62615_00003_cd,X_00095_00003,X_00095_00003_cd,X_72022_00003,X_72022_00003_cd,X_00035_00003,X_00035_00003_cd,X_00045_00006,X_00045_00006_cd,X_62608_00003,X_62608_00003_cd,X_72198_00001,X_72198_00001_cd,tz_cd,outputDatacoords.dec_lat_va,outputDatacoords.dec_long_va
USGS,01104415,2023-10-10T00:00:00Z,NA,NA,NA,NA,13.4,P,0.28,P,14.3,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,P,1290,P,1200,P,NA,NA,NA,NA,NA,NA,NA,NA,1250,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.43592855,-71.2600567
USGS,01104415,2023-10-11T00:00:00Z,NA,NA,NA,NA,13.6,P,0.28,P,14.7,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,P,1310,P,1230,P,NA,NA,NA,NA,NA,NA,NA,NA,1260,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.43592855,-71.2600567
USGS,01104415,2023-10-12T00:00:00Z,NA,NA,NA,NA,14,P,0.27,P,14.9,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9,P,1340,P,1060,P,NA,NA,NA,NA,NA,NA,NA,NA,1270,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.43592855,-71.2600567
USGS,01104415,2023-10-13T00:00:00Z,NA,NA,NA,NA,13.1,P,0.26,P,13.8,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2,P,1370,P,1300,P,NA,NA,NA,NA,NA,NA,NA,NA,1330,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.43592855,-71.2600567
USGS,01104415,2023-10-14T00:00:00Z,NA,NA,NA,NA,12.6,P,0.26,P,13.4,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,P,1360,P,1310,P,NA,NA,NA,NA,NA,NA,NA,NA,1340,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.43592855,-71.2600567
USGS,01104415,2023-10-15T00:00:00Z,NA,NA,NA,NA,12.6,P,0.25,P,13.2,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,P,1390,P,1320,P,NA,NA,NA,NA,NA,NA,NA,NA,1350,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.43592855,-71.2600567
USGS,01104415,2023-10-16T00:00:00Z,NA,NA,NA,NA,12.6,P,0.25,P,13.3,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,P,1390,P,1290,P,NA,NA,NA,NA,NA,NA,NA,NA,1360,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.43592855,-71.2600567
USGS,01104415,2023-10-17T00:00:00Z,NA,NA,NA,NA,12.5,P,0.24,P,13.2,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,P,1410,P,1340,P,NA,NA,NA,NA,NA,NA,NA,NA,1380,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.43592855,-71.2600567
USGS,01104415,2023-10-18T00:00:00Z,NA,NA,NA,NA,12.8,P,0.23,P,13.6,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,P,1420,P,1270,P,NA,NA,NA,NA,NA,NA,NA,NA,1380,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.43592855,-71.2600567
USGS,01104415,2023-10-19T00:00:00Z,NA,NA,NA,NA,13.4,P,0.23,P,14.3,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6,P,1440,P,1340,P,NA,NA,NA,NA,NA,NA,NA,NA,1400,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.43592855,-71.2600567
USGS,01104415,2023-10-20T00:00:00Z,NA,NA,NA,NA,13.5,P,0.23,P,14.3,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,P,1400,P,1370,P,NA,NA,NA,NA,NA,NA,NA,NA,1390,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.43592855,-71.2600567
USGS,01104415,2023-10-21T00:00:00Z,NA,NA,NA,NA,14.3,P,2.21,P,15.4,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6,P,1390,P,93,P,NA,NA,NA,NA,NA,NA,NA,NA,935,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.43592855,-71.2600567
USGS,01104415,2023-10-22T00:00:00Z,NA,NA,NA,NA,13,P,0.45,P,13.7,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,P,987,P,434,P,NA,NA,NA,NA,NA,NA,NA,NA,762,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.43592855,-71.2600567
USGS,01104415,2023-10-23T00:00:00Z,NA,NA,NA,NA,12.4,P,0.27,P,13.3,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,P,1150,P,844,P,NA,NA,NA,NA,NA,NA,NA,NA,1090,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.43592855,-71.2600567
USGS,01104415,2023-10-24T00:00:00Z,NA,NA,NA,NA,11.7,P,0.25,P,12.9,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,P,1240,P,947,P,NA,NA,NA,NA,NA,NA,NA,NA,1200,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.43592855,-71.2600567
USGS,01104415,2023-10-25T00:00:00Z,NA,NA,NA,NA,13.1,P,0.25,P,14.5,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,P,1300,P,1160,P,NA,NA,NA,NA,NA,NA,NA,NA,1260,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.43592855,-71.2600567
USGS,01104415,2023-10-26T00:00:00Z,NA,NA,NA,NA,14.5,P,0.23,P,15.6,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6,P,1340,P,1170,P,NA,NA,NA,NA,NA,NA,NA,NA,1300,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.43592855,-71.2600567
USGS,01104415,2023-10-27T00:00:00Z,NA,NA,NA,NA,14.9,P,0.23,P,15.7,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2,P,1340,P,1310,P,NA,NA,NA,NA,NA,NA,NA,NA,1330,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.43592855,-71.2600567
USGS,01104415,2023-10-28T00:00:00Z,NA,NA,NA,NA,15.3,P,0.22,P,16.4,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1,P,1400,P,1200,P,NA,NA,NA,NA,NA,NA,NA,NA,1360,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.43592855,-71.2600567
USGS,01104415,2023-10-29T00:00:00Z,NA,NA,NA,NA,13.3,P,0.55,P,14.9,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2,P,1400,P,544,P,NA,NA,NA,NA,NA,NA,NA,NA,1160,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.43592855,-71.2600567
USGS,01104415,2023-10-30T00:00:00Z,NA,NA,NA,NA,12.3,P,1.66,P,12.7,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,P,772,P,352,P,NA,NA,NA,NA,NA,NA,NA,NA,495,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.43592855,-71.2600567
USGS,01104415,2023-10-31T00:00:00Z,NA,NA,NA,NA,10.8,P,0.39,P,11.8,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,P,943,P,545,P,NA,NA,NA,NA,NA,NA,NA,NA,772,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.43592855,-71.2600567
USGS,01104415,2023-11-01T00:00:00Z,NA,NA,NA,NA,9.6,P,0.31,P,10.3,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,P,1090,P,942,P,NA,NA,NA,NA,NA,NA,NA,NA,1020,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.43592855,-71.2600567
USGS,01104415,2023-11-02T00:00:00Z,NA,NA,NA,NA,8.5,P,0.28,P,9.4,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,P,1160,P,1080,P,NA,NA,NA,NA,NA,NA,NA,NA,1120,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.43592855,-71.2600567
USGS,01104415,2023-11-03T00:00:00Z,NA,NA,NA,NA,9,P,0.27,P,10.2,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,P,1200,P,1140,P,NA,NA,NA,NA,NA,NA,NA,NA,1180,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.43592855,-71.2600567
USGS,01104415,2023-11-04T00:00:00Z,NA,NA,NA,NA,10.4,P,0.26,P,11.5,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,P,1240,P,1180,P,NA,NA,NA,NA,NA,NA,NA,NA,1210,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.43592855,-71.2600567
USGS,01104415,2023-11-05T00:00:00Z,NA,NA,NA,NA,10.8,P,0.26,P,12,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,P,1270,P,1200,P,NA,NA,NA,NA,NA,NA,NA,NA,1230,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.43592855,-71.2600567
USGS,01104420,2023-10-07T00:00:00Z,NA,NA,NA,NA,17.8,P,1.01,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,963,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104420,2023-10-08T00:00:00Z,NA,NA,NA,NA,15.7,P,1.17,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104420,2023-10-09T00:00:00Z,NA,NA,NA,NA,13.7,P,1.05,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104420,2023-10-10T00:00:00Z,NA,NA,NA,NA,12.9,P,0.98,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104420,2023-10-11T00:00:00Z,NA,NA,NA,NA,13,P,0.92,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1070,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104420,2023-10-12T00:00:00Z,NA,NA,NA,NA,13.6,P,0.86,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1090,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104420,2023-10-13T00:00:00Z,NA,NA,NA,NA,12.8,P,0.83,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1120,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104420,2023-10-14T00:00:00Z,NA,NA,NA,NA,12.2,P,0.8,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1130,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104420,2023-10-15T00:00:00Z,NA,NA,NA,NA,12.1,P,0.8,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1140,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104420,2023-10-16T00:00:00Z,NA,NA,NA,NA,12,P,0.85,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1130,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104420,2023-10-17T00:00:00Z,NA,NA,NA,NA,11.9,P,0.84,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1140,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104420,2023-10-18T00:00:00Z,NA,NA,NA,NA,12.2,P,0.77,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1160,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104420,2023-10-19T00:00:00Z,NA,NA,NA,NA,12.9,P,0.71,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1170,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104420,2023-10-20T00:00:00Z,NA,NA,NA,NA,12.8,P,0.67,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1170,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104420,2023-10-21T00:00:00Z,NA,NA,NA,NA,13.9,P,3.3,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,861,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104420,2023-10-22T00:00:00Z,NA,NA,NA,NA,12.2,P,3.94,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,781,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104420,2023-10-23T00:00:00Z,NA,NA,NA,NA,11.6,P,1.47,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,783,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104420,2023-10-24T00:00:00Z,NA,NA,NA,NA,10.8,P,1,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,859,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104420,2023-10-25T00:00:00Z,NA,NA,NA,NA,12.1,P,0.87,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104420,2023-10-26T00:00:00Z,NA,NA,NA,NA,14,P,0.79,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104420,2023-10-27T00:00:00Z,NA,NA,NA,NA,14.6,P,0.73,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,974,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104420,2023-10-28T00:00:00Z,NA,NA,NA,NA,15.1,P,0.69,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104420,2023-10-29T00:00:00Z,NA,NA,NA,NA,13.1,P,0.99,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104420,2023-10-30T00:00:00Z,NA,NA,NA,NA,11.7,P,2.51,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104420,2023-10-31T00:00:00Z,NA,NA,NA,NA,9.3,P,2.08,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,858,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104420,2023-11-01T00:00:00Z,NA,NA,NA,NA,7.8,P,1.3,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,891,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104420,2023-11-02T00:00:00Z,NA,NA,NA,NA,6.5,P,1.03,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104420,2023-11-03T00:00:00Z,NA,NA,NA,NA,6.6,P,0.95,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,932,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104420,2023-11-04T00:00:00Z,NA,NA,NA,NA,8.4,P,0.89,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,968,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104420,2023-11-05T00:00:00Z,NA,NA,NA,NA,9.2,P,0.86,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,994,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.4198177,-71.2575565
USGS,01104430,2023-10-07T00:00:00Z,NA,NA,18.4,P,18.1,P,11.6,P,18.2,P,NA,NA,21.2,P,13.2,P,NA,NA,NA,NA,NA,NA,18,P,793,P,789,P,NA,NA,NA,NA,NA,NA,NA,NA,790,P,2647,P,NA,NA,0.18,P,NA,NA,NA,NA,UTC,42.3981512,-71.2733903
USGS,01104430,2023-10-08T00:00:00Z,NA,NA,12.8,P,17.8,P,11.8,P,18,P,NA,NA,17.4,P,8.3,P,NA,NA,NA,NA,NA,NA,17.7,P,791,P,780,P,NA,NA,NA,NA,NA,NA,NA,NA,785,P,2644,P,NA,NA,0.01,P,NA,NA,NA,NA,UTC,42.3981512,-71.2733903
USGS,01104430,2023-10-09T00:00:00Z,NA,NA,10.6,P,17.7,P,11.8,P,17.8,P,NA,NA,16.2,P,5.7,P,NA,NA,NA,NA,NA,NA,17.6,P,787,P,781,P,NA,NA,NA,NA,NA,NA,NA,NA,783,P,2638,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.3981512,-71.2733903
USGS,01104430,2023-10-10T00:00:00Z,NA,NA,10.9,P,17.5,P,8.29,P,17.6,P,NA,NA,17.4,P,5.4,P,NA,NA,NA,NA,NA,NA,17.4,P,789,P,781,P,NA,NA,NA,NA,NA,NA,NA,NA,787,P,2633,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.3981512,-71.2733903
USGS,01104430,2023-10-11T00:00:00Z,NA,NA,12.9,P,17.3,P,6.36,P,17.4,P,NA,NA,19.4,P,6.8,P,NA,NA,NA,NA,NA,NA,17.2,P,788,P,783,P,NA,NA,NA,NA,NA,NA,NA,NA,786,P,2630,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.3981512,-71.2733903
USGS,01104430,2023-10-12T00:00:00Z,NA,NA,13.8,P,17.2,P,6.41,P,17.3,P,NA,NA,20.6,P,8.4,P,NA,NA,NA,NA,NA,NA,17,P,787,P,781,P,NA,NA,NA,NA,NA,NA,NA,NA,783,P,2628,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.3981512,-71.2733903
USGS,01104430,2023-10-13T00:00:00Z,NA,NA,11.2,P,17.3,P,6.42,P,17.6,P,NA,NA,16,P,6.2,P,NA,NA,NA,NA,NA,NA,17.2,P,784,P,779,P,NA,NA,NA,NA,NA,NA,NA,NA,782,P,2624,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.3981512,-71.2733903
USGS,01104430,2023-10-14T00:00:00Z,NA,NA,11,P,17,P,6.43,P,17.2,P,NA,NA,15.3,P,6.9,P,NA,NA,NA,NA,NA,NA,16.8,P,783,P,779,P,NA,NA,NA,NA,NA,NA,NA,NA,781,P,2620,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.3981512,-71.2733903
USGS,01104430,2023-10-15T00:00:00Z,NA,NA,11.1,P,16.6,P,6.41,P,16.8,P,NA,NA,14.8,P,7.9,P,NA,NA,NA,NA,NA,NA,16.5,P,786,P,779,P,NA,NA,NA,NA,NA,NA,NA,NA,783,P,2616,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.3981512,-71.2733903
USGS,01104430,2023-10-16T00:00:00Z,NA,NA,11,P,16.4,P,9.54,P,16.5,P,NA,NA,14.5,P,8.1,P,NA,NA,NA,NA,NA,NA,16.3,P,784,P,777,P,NA,NA,NA,NA,NA,NA,NA,NA,781,P,2612,P,NA,NA,0.03,P,NA,NA,NA,NA,UTC,42.3981512,-71.2733903
USGS,01104430,2023-10-17T00:00:00Z,NA,NA,10.9,P,16.1,P,11,P,16.3,P,NA,NA,15.4,P,7.4,P,NA,NA,NA,NA,NA,NA,16,P,782,P,775,P,NA,NA,NA,NA,NA,NA,NA,NA,779,P,2606,P,NA,NA,0.04,P,NA,NA,NA,NA,UTC,42.3981512,-71.2733903
USGS,01104430,2023-10-18T00:00:00Z,NA,NA,11.8,P,15.9,P,10.9,P,16,P,NA,NA,16.7,P,7.5,P,NA,NA,NA,NA,NA,NA,15.9,P,782,P,765,P,NA,NA,NA,NA,NA,NA,NA,NA,776,P,2600,P,NA,NA,0.01,P,NA,NA,NA,NA,UTC,42.3981512,-71.2733903
USGS,01104430,2023-10-19T00:00:00Z,NA,NA,13,P,15.8,P,10.9,P,15.9,P,NA,NA,18.7,P,9.5,P,NA,NA,NA,NA,NA,NA,15.6,P,780,P,769,P,NA,NA,NA,NA,NA,NA,NA,NA,774,P,2594,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.3981512,-71.2733903
USGS,01104430,2023-10-20T00:00:00Z,NA,NA,13.8,P,15.6,P,10.9,P,15.7,P,NA,NA,18.8,P,8.1,P,NA,NA,NA,NA,NA,NA,15.4,P,778,P,762,P,NA,NA,NA,NA,NA,NA,NA,NA,773,P,2587,P,NA,NA,0.01,P,NA,NA,NA,NA,UTC,42.3981512,-71.2733903
USGS,01104430,2023-10-21T00:00:00Z,NA,NA,14.2,P,15.7,P,11,P,15.8,P,NA,NA,15.4,P,12.2,P,NA,NA,NA,NA,NA,NA,15.6,P,776,P,745,P,NA,NA,NA,NA,NA,NA,NA,NA,767,P,2591,P,NA,NA,1.42,P,NA,NA,NA,NA,UTC,42.3981512,-71.2733903
USGS,01104430,2023-10-22T00:00:00Z,NA,NA,11.2,P,15.4,P,11,P,15.6,P,NA,NA,14.2,P,8.6,P,NA,NA,NA,NA,NA,NA,15.1,P,771,P,759,P,NA,NA,NA,NA,NA,NA,NA,NA,766,P,2607,P,NA,NA,0.01,P,NA,NA,NA,NA,UTC,42.3981512,-71.2733903
USGS,01104430,2023-10-23T00:00:00Z,NA,NA,11.1,P,15.1,P,10.9,P,15.2,P,NA,NA,15.7,P,6.3,P,NA,NA,NA,NA,NA,NA,14.9,P,775,P,752,P,NA,NA,NA,NA,NA,NA,NA,NA,767,P,2606,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.3981512,-71.2733903
USGS,01104430,2023-10-24T00:00:00Z,NA,NA,9.6,P,14.9,P,10.9,P,15.1,P,NA,NA,16.6,P,3.4,P,NA,NA,NA,NA,NA,NA,14.7,P,768,P,753,P,NA,NA,NA,NA,NA,NA,NA,NA,760,P,2601,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.3981512,-71.2733903
